1960	Pursuant to its power under the Commerce Clause, Congress adopted legislation prohibiting employers from requiring any employee to work more than a 12-hour day. The legislation also provided that any employee whose rights under the legislation were violated by his employer could bring a cause of action for damages against the employer in the federal district court in the district where the employee resided. The legislation defined "employer" to include "all commercial employers, all charities that compensate workers for their time, and all state and local governments." A state required its police department's paramedics to work a 24-hour shift because of the nature of the job. They would then be off for 48 hours. A paramedic for the state's police department was unhappy with this arrangement and preferred to work a regular 10- or 12-hour day. A friend of the paramedic told him about the federal legislation discussed above, and the paramedic immediately brought an action against the state in federal district court. The district court should hold:
1961	Upon graduation from high school, a young man wanted to enroll in a nine-month program at a community college to study to be an electrician, but he could not afford tuition and the costs of being unemployed for that time period. His uncle told him that if he enrolled and participated in the program, he would pay his tuition and living expenses for the time involved, and that he would also pay him a $1,000 bonus for each "A" he earned as a final grade in a class. The young man told his uncle that he would enroll in the program. The next day, the young man's grandfather called and told him that he had learned of the uncle's offer and that if the uncle failed to pay the young man as promised, he (the grandfather) would. The young man attended the program and earned "A's" as final grades in three classes. Shortly thereafter, the uncle died, and the executor of the uncle's estate refused to pay the young man the bonus for each of the three "A's." The young man will not be successful in trying to enforce his grandfather's promise because:
1962	A bartender promised to pay her friend $100 if he would take her color television and stereo from her house, so that she could report the items as being stolen to collect a settlement from the insurance company. Although the friend had visited the bartender's house on two previous occasions, he mistakenly broke into and entered her neighbor's house and took the neighbor's color television and stereo. When he returned to the bar where the bartender was waiting for him, both were arrested by the police. If the bartender and her friend are tried for conspiracy, the court will find them:
1963	A truck driver collided with a motorcyclist in a busy intersection. A police officer present at the scene cited the trucker for running a red light. At the preliminary hearing, the trucker initially pleaded guilty, but he withdrew his plea when the judge told him what she had in mind for a sentence. The judge let the trucker change his plea to not guilty. The trucker, however, had no success at his trial and was convicted. The motorcyclist is now suing the trucker in a civil action for the injuries he sustained in the accident. If the motorcyclist tries to introduce evidence of the trucker's original guilty plea, on proper motion, this evidence will be:
1964	A brother and a sister owned real property as joint tenants with the right of survivorship. The sister executed a mortgage on the property with a bank to secure a loan. Subsequently, but before the indebtedness was paid to the bank, the sister died intestate with her daughter as her only heir at law. The jurisdiction in which the property is located recognizes the title theory of mortgages. In an appropriate action, the court should determine that title to the property is vested:
1965	A Congressional committee was formed to conduct an investigation. The committee subpoenaed a man to appear before it to answer certain questions. The man appeared before the committee but refused to answer any questions. The committee notified the Speaker of the House of the man's refusal to cooperate. The Speaker called a special session of the House. At the special session, a majority of the members of the House voted to order the Attorney General of the United States to prosecute the man pursuant to a federal statute that establishes the penalties for contempt of Congress. Is the Attorney General constitutionally obligated to prosecute the man pursuant to the congressional order?
1966	A housing development contained one-, two-, and three-bedroom units. All units were suitable for occupancy, and the developers of the project filed the appropriate documents, including a Declaration of Restrictions that limited ownership and occupancy of the units to families or to groups of unrelated adults of not more than three in number. Each deed to the individual units also contained the restriction. One of the two-bedroom units was purchased by a woman and her boyfriend. They immediately moved into the unit with another unmarried couple who were friends of theirs. Other unit owners brought suit against the woman and her boyfriend to enjoin the occupancy by the other couple. If the other unit owners prevail, it will be because:
1967	A pet owner left his dog in his yard while he went to work. The dog's constant barking greatly annoyed his neighbor. When the pet owner came home that evening he found the dead body of his beloved dog in the yard, with blood around its nose and mouth. He was very upset because the dog had been his pet for many years. A subsequent investigation revealed that his neighbor had given the dog a treat with rat poison in it during the day because she could not stand the barking. If the pet owner brings an action against the neighbor to recover for his emotional distress, he likely will:
1968	A landlord who owned a strip mall entered into a written five-year lease of one of the units with a discount retail perfumery. The lease provided for a monthly rent of $1,000, payable on or before the first day of each month. The perfumery dutifully paid its rent on time for two years and three months. At that time, with the oral permission of the landlord, the perfumery transferred its interest in the remainder of the lease to a dry cleaner in writing, and added a clause requiring the dry cleaner to get permission from the perfumery for any subsequent assignments. The dry cleaner promptly paid rent to the landlord for 14 months, and then asked the landlord to approve a transfer of its interest in the lease to a video rental store. The landlord gave her oral assent. To obtain the perfumery's approval of the transfer to the video store, the dry cleaner wrote a letter to the perfumery, promising that if any problems arose and anyone tried to go after the perfumery for money. the dry cleaner would "make it good." After the perfumery sent a letter back to the dry cleaner agreeing to the transfer, the dry cleaner executed a written transfer of its interest to the video store. The video store promptly paid rent for three months. Having failed to make any profits, the video store ceased paying any rent to the landlord and cannot be located. The landlord has been unable to find anyone interested in the unit. Given that any judgment against the video store would be worthless, the landlord can collect the unpaid rent owed on the lease from:
1969	As part of a plea agreement, the defendant pleaded guilty at a pretrial hearing to possession of stolen goods, because she knew that the police had recovered the goods and could thereby link her to the crime. Unbeknownst to the defendant, however, the search and seizure of the stolen property was conducted without a warrant, and no exception to the warrant requirement applied. During the negotiation of the plea agreement, the defendant admitted her guilt and provided considerable factual details of the crime, but she was never provided with Miranda warnings before making the statements. At the hearing, the defendant's attorney failed to recognize that the search and seizure was unconstitutional or request a copy of the warrant, and thus failed to advise the defendant that the stolen property could be suppressed. The defendant was convicted and sentenced in accordance with the plea agreement. Can the defendant move to withdraw her guilty plea?
1970	A state provided for a public school system based primarily on property tax revenues from the various districts. School districts that had a property tax base below a certain threshold received supplemental funds from the state that were derived from state lottery revenues. The school districts receiving the supplemental funds served a predominately Hispanic population as compared to the school districts funded only from property tax revenues. To help balance its budget this year, the state legislature passed a statute terminating the supplemental funds program and earmarking the lottery revenues for deficit reduction. A group of parents of Hispanic schoolchildren in one of the school districts formerly receiving supplemental funds filed suit in federal court, alleging that the state's action in terminating the funding violates the Equal Protection Clause of the Fourteenth Amendment. Which of the following best describes the appropriate standard by which the court should review the constitutionality of the state action?
1971	The State of Aurora requires licenses of persons "who are engaged in the trade of barbering." It will grant such licenses only to those who are graduates of barber schools located in Aurora, who have resided in the state for two years, and who are citizens of the United States. The requirement that candidates for licenses must be citizens is
1972	The owner of a house put the property up for sale. A surgeon entered into negotiations with the owner to purchase the house, and the parties agreed upon a sale price of $200,000. The owner told the surgeon that she would drop a contract in the mail and have her attorney draw up a deed. The owner signed a land sale contract, which included the property's address but did not contain a metes and bounds legal description. She mailed the contract to the surgeon that afternoon, although it was mailed too late for the last mail pickup of the day. The owner's attorney promptly drew up a deed and dropped it in the mail to his client, who did not sign it. The surgeon received the contract the next day. After she mailed the contract, the owner received an offer of $250,000 for her property from her next-door neighbor, who wanted to expand beyond his own property line. The owner called her attorney and told him to inform the surgeon that the deal was off. The attorney sent a letter to the surgeon, stating that his client had found another purchaser for the property, and that all matters regarding the surgeon's offer for the property were rescinded. The owner later received the signed contract from the surgeon. Can the surgeon compel the owner to convey the property to him for $200,000?
1973	When a diner began choking on a piece of shrimp, a waitress rushed to the diner's assistance. Before she could reach the diner, the waitress slipped on some pudding that a busboy had failed to remove from the floor. The waitress fell on top of another restaurant patron, injuring him. If the injured patron sues the waitress for his injuries, can he recover?
1974	A student approached a reputed drug dealer at a pool hall to purchase marijuana, although he knew that it was a crime to possess or smoke marijuana. The student bought a "marijuana cigarette," which was in fact only an ordinary tobacco cigarette, from the drug dealer. As the student left the pool hall, he lit the cigarette, whereupon he was immediately apprehended by a detective who was keeping all of the dealer's visitors under surveillance. After the student was advised of his rights and admitted purchasing the "marijuana cigarette" from the dealer, the police determined that there was no marijuana in the cigarette. If the student is charged with attempt to smoke a marijuana cigarette, the court should rule that:
1975	Chemco designed and built a large tank on its premises for the purpose of storing highly toxic gas. The tank developed a sudden leak and escaping toxic gas drifted into the adjacent premises, where Nyman lived. Nyman inhaled the gas and died as a result. In a suit brought by Nyman's personal representative against Chemco, which of the following must be established if the claim is to prevail? I. The toxic gas that escaped from Chemco's premises was the cause of Nyman's death. II. The tank was built in a defective manner. III. Chemco was negligent in designing the tank.
1976	Congress enacted a statute requiring statesupported institutions of higher education that provide federal student loan funds to their students to fund women's sports according to a complex formula intended to fairly support woman's athletics and remedy past funding discrimination. Under the formula, a particular state military school will be required to allocate 25% of its athletic budget to its female athletics programs even though only 10% of the school population is female. A male student whose athletic program will be discontinued because of the budget allocation filed suit in federal court challenging the federal statute on various constitutional grounds. Is the court likely to find that the statute is constitutional?
1977	In an automobile negligence action by Popkin against Dwyer, Juilliard testified for Popkin. Dwyer later called Watts, who testified that Juilliard's reputation for truthfulness was bad. On cross-examination of Watts, Popkin's counsel asks, "Isn't it a fact that when you bought your new car last year, you made a false affidavit to escape paying the sales tax?" This question is
1978	A generally applicable state statute requires an autopsy by the county coroner in all cases of death that are not obviously of natural causes. The purpose of this law is to ensure the discovery and prosecution of all illegal activity resulting in death. In the 50 years since its enactment, the statute has been consistently enforced. Mr. and Mrs. Long are sincere practicing members of a religion that maintains it is essential for a deceased person's body to be buried promptly and without any invasive procedures, including an autopsy. When the Longs' son died of mysterious causes and an autopsy was scheduled, the Longs filed an action in state court challenging the constitutionality of the state statute, and seeking an injunction prohibiting the county coroner from performing an autopsy on their son's body. In this action, the Longs claimed only that the application of this statute in the circumstances of their son's death would violate their right to the free exercise of religion as guaranteed by the First and Fourteenth Amendments. Assume that no federal statutes are applicable. As applied to the Longs' case, the court should rule that the state's autopsy statute is
1979	A state Yellow plaintiff was travelling to adjoining state Green to visit his relatives. Shortly before crossing the state line, the plaintiff's auto was struck in the rear by a vehicle driven by the defendant, a state Green resident. The plaintiff suffered personal injuries and damage to his vehicle amounting to approximately $90,000. Having managed to obtain proper service on the defendant, the-plaintiff filed suit in Yellow federal court. Under the laws of Yellow, the driver of a vehicle that strikes another vehicle in the rear is presumed to have acted negligently, regardless of the surrounding circumstances. Neither the law of Green nor the federal statutes or case law has adopted such a rule. Regarding the presumption in question, the court should apply:
1980	A contactor agreed to build a plant for a manufacturer. The contract required the contractor to use lighting fixtures from a specific company. Inadvertently, the contractor installed fixtures from a different company. The installed fixtures are generally considered to be of a slightly greater quality than the fixtures specified in the contract. The mistake was not discovered until the manufacturer did a final inspection of the building. As built, the plant is worth $2,000 more than it would be worth had the specified fixtures been used. Because of a downturn in the economy, the manufacturer no longer wants to move into the new plant and refuses to pay the contractor because of the breach regarding the light fixtures. It would cost the contractor $20,000 to replace the fixtures with the ones specified in the contract. If the contractor sues the manufacturer for specific performance, which of the following doctrines will be most important to a court's decision?
1981	Modality City has had a severe traffic problem on its streets. As a result, it enacted an ordinance prohibiting all sales to the public of food or other items by persons selling directly from trucks, cars, or other vehicles located on city streets. The ordinance included an inseverable grandfather provision exempting from its prohibition vendors who, for 20 years or more, have continuously sold food or other items from such vehicles located on the streets of Modality City. Northwind Ice Cream, a retail vendor of ice cream products, qualifies for this exemption and is the only food vendor that does. Yuppee Yogurt is a business similar to Northwind, but Yuppee has been selling to the public directly from trucks located on the streets of Modality City only for the past ten years. Yuppee filed suit in an appropriate federal district court to enjoin enforcement of this ordinance on the ground that it denies Yuppee the equal protection of the laws. In this case, the court will probably rule that the ordinance is
1982	A woman had a history of epileptic seizures which came without warning over the last five years. One day, as she was driving to town, she had a seizure. She lost control of her car and struck a pedestrian who was lawfully crossing the street. The pedestrian died immediately thereafter as a result of his injuries. The woman is charged with involuntary manslaughter in a jurisdiction that follows common law principles. She will most likely be found:
1983	Adam and Bailey. brothers, operated an illicit still. They customarily sold to anyone unless they suspected the person of being a revenue agent or an informant. One day when Adam was at the still alone, he was approached by Mitchell, who asked to buy a gallon of liquor. Mitchell was in fact a revenue officer. After Adam had sold him the liquor, Mitchell revealed his identity. Adam grabbed one of the rifles that the brothers kept handy in case of trouble with the law, and shot and wounded Mitchell. Other officers, hiding nearby, overpowered and arrested Adam. Shortly thereafter, Bailey came on the scene. The officers in hiding had been waiting for him. One of them approached him and asked to buy liquor. Bailey was suspicious and refused to sell. The officers nevertheless arrested him. Adam and Bailey were charged with conspiracy to violate revenue laws, illegal selling of liquor, and battery of the officer. On the charge of battery, which statement concerning Adam and Bailey is true?
1984	Martinez, a widower, owns in fee simple a ranch, Ranchacre. Martinez has one child, Enrique, who is married. Enrique has one child, Ana Maria, who is also married but has no children. In an effort to dispose of Ranchacre to his descendants and to honor a request by Ana Maria that she be skipped in any such disposition, Martinez conveys Ranchacre to his son, Enrique, for life with the remainder to Ana Maria's children in fee simple. What interest, if any, is created in favor of Ana Maria's unborn children at the time of the conveyance?
1985	A city has many parks, as well as a country club with a golf course. While the city's parks are accessible to all without a fee, the city charges a $1,000 application fee and $100 per month dues to belong to the country club. A resident of the city wishes to join the country club but cannot afford the application fee or monthly dues. If the resident brings suit against the city on the ground that the fee and dues discriminate against the poor in violation of the Equal Protection Clause, who likely will prevail?
1986	The defendant and the victim got into a minor verbal altercation, concluding with the defendant lightly shoving the victim. The victim lost his balance and struck his head on the pavement, causing serious bodily injury. The defendant was charged with battery, which is defined in the jurisdiction as "purposely or knowingly causing serious bodily injury to another." Should the defendant be convicted of battery?
1987	Brill saved the life of Ace's wife, Mary, who thereafter changed her will to leave Brill $1,000. However, upon Mary's death she had no property except an undivided interest in real estate held in tenancy by the entirety of Ace. The property had been purchased by Ace from an inheritance. After Mary died, Ace signed and delivered to Brill the following instrument: "In consideration of Brill's saving my wife's life and his agreement to bring no claims against my estate based on her will, I hereby promise to pay Brill $1,000." Upon Ace's death, Brill filed a claim for $1,000. Ace's executor contested the claim on the ground that the instrument was not supported by sufficient consideration. With respect to the recital that Brill had agreed not to file a claim against Ace's estate, what additional fact would most strengthen Brill's claim?
1988	Hoping to help control a growing problem with violent all-male teenage gangs who frequented a youth center, a city council passed an ordinance forbidding any male between the ages of 13 and 19 to enter the center unless accompanied by a female. An 18-year-old boy who was new to the city went to the youth center to try to meet new friends. He was refused admission because he was not escorted by a female. Angered, the boy filed suit in federal district court seeking admission to the center and asking the court to strike down the ordinance as unconstitutional. Which of the following standards should the court use in determining the validity of the ordinance?
1989	A married couple was leaving a nightclub at closing. The wife forgot her jacket and went back in to the club to retrieve it while her husband looked for a cab outside. Her husband saw a cab sitting across the street and ran for it, cutting off one of the club's bouncers who was also looking for a ride home. The bouncer became angry at the husband for "stealing his cab." The cab departed while they were arguing. Seeing no one else around, the bouncer began to punch and kick the husband, causing him severe injury. The wife watched the entire episode from across the street and became greatly distressed. The husband sued the bouncer for his injuries. If the wife also sues the bouncer, alleging intentional infliction of emotional distress, will she recover?
1990	A foreign correspondent wished to purchase a parcel of land from a developer that was not yet on the market. Before he left the country, he gave his attorney $100,000 and his power of attorney. He instructed the attorney that, should the land be put up for sale, she was authorized to: offer up to $100,000 for it, enter into a binding contract to purchase it on the correspondent's behalf, and if he did not return in time, close on the property. In early January, the developer put the land on the market. The attorney offered $75,000 for it, which the developer readily accepted. On January 15, the attorney, on the correspondent's behalf, entered into a written contract to purchase the land for $75,000. Closing was set for February 15. During this time, the attorney heard nothing from the correspondent. When he had not returned by the date of closing, the attorney attended the closing and tendered the $75,000. The developer tendered a deed made out to the correspondent as the grantee. On February 20, news was received that the correspondent had been killed by a stray bullet on January 14. The correspondent's will left his entire estate to his niece. The developer believes the conveyance to the correspondent is invalid, and brings a suit to quiet title to the land. The court will most likely find that the owner of the land is:
1991	A rancher owned a 100-acre tract of land. Eighty acres had been devised to him by his father, and the rancher had acquired title to an adjacent 20 acres from a prospector by adverse possession. The rancher entered into a land sale contract in which he promised to convey the 100 acres to an investor. The contract listed the description of the property and was otherwise definite and certain as to the transaction, but the contract did not state the nature of the title that the rancher was to convey to the investor. At the time of closing, the investor paid the purchase price and accepted the deed conveyed by the rancher. Six months later, the prospector returned to the area and brought a successful action in ejectment against the investor for the 20 acres. The investor now sues the rancher for damages. Which of the following statements would most accurately describe the investor's rights?
1992	The owner of a small dry cleaning business wanted to expand his business to include tailoring jobs. A local sewing machine retailer recommended a certain model of sewing machine for that purpose to the business owner, so the owner purchased the machine from the retailer for the use of one of his employees, an experienced seamstress. The machine had a defect that caused an injury to his employee's fingers, putting her out of work for several weeks. As a result, the business had to turn away all tailoring requests for that time period. The business owner asserted a claim based on strict liability in tort against the retailer of the sewing machine, seeking damages for loss of business because of the injury to his worker. The business owner will probably:
1993	The criminal statutes of the state define manslaughter and murder as they were defined at common law. As to insanity, the state has the following provision: Under the defense of insanity a defendant may be entitled to acquittal if, because of mental illness, the defendant was unable to control his or her actions or to conform his or her conduct to the law. The defendant was put on trial in the state for the murder of his wife and her co-worker. The evidence at trial established that the defendant's wife was having an affair with the co-worker, and that the defendant learned of it and killed the pair. The defendant did not take the stand in his own defense. In his closing statement to the jury, the defendant's attorney made a statement, "Ladies and gentlemen, you must consider that there are some things that would provoke any one of us to kill, and there are things that make one unable to control one's actions." The defendant's attorney requested that the judge give the jury instructions on manslaughter and on insanity, and the judge agreed to do so. The judge also issued the following instructions: INSTRUCTION #6: In order to mitigate an intentional killing to voluntary manslaughter, the burden of proof is on the defendant to establish that adequate provocation existed. INSTRUCTION #8: Insanity is an affirmative defense and the burden of proof is on the defendant to establish that such insanity existed at the time of the killing. The jury found the defendant guilty of murder, and he appealed. He asserts that the jury instructions violated his rights under the federal Constitution. The appeals court should:
1994	A realty company developed a residential development encompassing single-family dwellings, town houses, and high-rise apartments. Included in the deed to each unit was a covenant under which the grantee and the grantee's "heirs and assigns" agreed to purchase electrical power only from a plant that the realty company had constructed within the development. The plant did not supply power outside the development. After constructing and selling half of the units, the realty company sold its interest in the development to an investment firm. The investment firm operated the power plant and constructed and sold the remaining units. Each conveyance from the investment firm contained the same covenant relating to electrical power that the realty company had included in the conveyances it had made. A woman bought a dwelling unit from a man who had purchased it from the realty company. Subsequently, the woman, whose lot was along the boundary of the development, ceased buying electrical power from the investment firm and began purchasing power from a power company that provided such service in the area surrounding the development. The investment firm instituted an appropriate action against the woman to enjoin her from obtaining electrical power from the power company. Both the power company and the investment firm have governmental authorization to provide electrical services to the area. If judgment is for the woman, it most likely will be because:
1995	The owner of a stationary bicycle wrote a letter to her friend offering to sell her stationary bicycle to him for $150. The friend received the letter on January 18. On January 19, he mailed a letterback saying that he was not interested in purchasing the bike because he had just purchased a gym membership. However, the friend changed his mind the next day and mailed a letter to the owner accepting her offer to sell the bicycle and enclosing a certified check for $150. The owner received the friend's rejection letter on January 21 but put it aside without reading it. The next day, she received the friend's acceptance letter, which she opened and read immediately. Do the parties have a contract?
1996	A state bans the use of disposable diapers to reduce the volume of nonbiodegradable material in its landfills. The ban was a boon for diaper services within the state, but many parents of young children were displeased with the use of conventional diapers. With support from retail establishments that lost business from the disposable diaper ban, a grass roots coalition formed to fight the ban funded a study showing that the trucks and cleaning supplies used by diaper services within the state harmed the environment more than disposable diapers. The coalition and retailers then filed suit seeking to have the ban on disposable diapers declared unconstitutional. If the court strikes down the statute, on which of the following constitutional provisions would its decision most likely be based?
1997	In order to get some quick cash to pay off a gambling debt, an acquaintance of the defendant asked him to pretend to break into the acquaintance's home, take some silverware, and return the silverware to the acquaintance. The acquaintance believed that he could both collect the insurance proceeds for the "theft" of the silverware, and sell the silverware on the black market. The acquaintance provided the defendant with his address: "46 Maple Avenue." However, due to a strong windstorm, the house number "9" for "49 Maple Avenue" became detached and slid out of position, making it look like "46 Maple Avenue." Thinking that "49 Maple Avenue" was the acquaintance's home due to the mispositioned house number, the defendant slid open a window that was slightly ajar, entered, and took some silverware he found in the kitchen. The silent burglar alarm alerted the police, who arrived and arrested the defendant a short time later. If the defendant is charged with burglary, the court would find him not guilty because:
1998	The state of Champlain enacts the Young Adult Marriage Counseling Act, which provides that, before any persons less than 30 years of age may be issued a marriage license, they must receive at least five hours of marriage counseling from a state-licensed social worker. This counseling is designed to assure that applicants for marriage licenses know their legal rights and duties in relation to marriage and parenthood, understand the "true nature" of the marriage relationship, and understand the procedures for obtaining divorces. In a case in which the constitutionality of the Young Adult Marriage Counseling Act is in issue, the burden of persuasion will probably be on the
1999	A hardware store ordered 200 cans of wood stain in various shades. The written contract between the store and manufacturer provided that 100 cans of stain would be delivered on April 30, and the remaining 100 cans would be delivered on June 30. Payment would be due at the time of each delivery. The first shipment arrived on April 30. Sales of the stain were brisk, but 25 customers almost immediately returned their stain, complaining that it was not the color indicated on the can. The store owner called the manufacturer and informed it of the problem. The manufacturer truthfully told the owner that they had had a small problem with their labeling machine and a few cans in the store owner's lot must have been mislabeled before they caught the problem. The manufacturer offered to replace all 100 cans from the original order. The store owner refused the offer and told the manufacturer not to deliver the second lot, because he could no longer trust the manufacturer. The owner was very sensitive to the hardware store's good reputation, which he felt was harmed by this incident. If the manufacturer brings a claim of breach regarding the second shipment which was due on June 30, the court will find that:
2000	Pat sustained personal injuries in a three-car collision caused by the concurrent negligence of the three drivers, Pat, Donald, and Drew. In Pat's action for damages against Donald and Drew, the jury apportioned the negligence 30% to Pat, 30% to Donald, and 40% to Drew. Pat's total damages were $100,000. Assume for this question only that the state has retained the common-law rule pertaining to contribution and that the state's comparative negligence statute provides for a system of pure comparative negligence but abolishes joint and several liability. If Pat chooses to execute against Donald alone, she will be entitled to collect at most
2001	A defendant charged with driving while intoxicated pleaded not guilty and insisted on a trial. Right before the trial began, he fired his attorney and decided to defend himself. At one point during opening arguments, the defendant began to act like a cat, meowing and chasing an imaginary squirrel out of the courtroom. If no one else raises the issue of the defendant's competency to stand trial, what is the responsibility of the trial judge here?
2002	A woman decided to run for office as a park district trustee in the next general election. A city ordinance provided that all candidates running for the office of park district trustee must present to the city clerk within 90 days of the election petitions signed by at least 500 qualified voters, a $500 filing fee, and a personal financial statement that will be open to the public for inspection. The woman timely filed the petitions with sufficient signatures, but refused to file the financial statement or pay the filing fee. When the clerk refused to put her name on the ballot, she filed suit, claiming that the filing fee and personal financial statement requirements are unconstitutional. Which of the following statements best describes the likely outcome of the woman's suit?
2003	The city of Newtown adopted an ordinance providing that street demonstrations involving more than 15 persons may not be held in commercial areas during "rush" hours. "Exceptions" may be made to the prohibition "upon 24-hour advance application to and approval by the police department." The ordinance also imposes sanctions on any person "who shall, without provocation, use to or of another, and in his presence, opprobrious words or abusive language tending to cause a breach of the peace." The ordinance has not yet had either judicial or administrative interpretation. Which of the following is the strongest argument for the unconstitutionality of both parts of the ordinance on their face?
2004	As part of legislation enacted for the stated purpose of improving science skills of schoolchildren, Congress appropriated funds to permit public school teachers who had been certified by state school districts as science lab instructors to provide supplemental science instruction to any students in either public or private schools who did not have access to science lab resources. To help insure content neutrality, the statute required the instructors coming to the private schools to use portable science labs supplied by the public school districts, which contained the equipment and experiments that the instructors used for the same purpose in the public schools. A citizens' group filed suit in federal district court to challenge the constitutionality of funding the science teachers for private schools, alleging that most of the private schools covered by the statute were religiously affiliated schools. No members of the group have any children in either public schools or private schools affected by the statute. How is the court likely to rule?
2005	A homeowner purchased a product that makes it easy to remove vinyl tile by chemically breaking down the bonding properties of the adhesive. The label on the product instructed users to allow several hours for the product to be absorbed before attempting removal of the tile and warned not to use the product other than in compliance with the instructions and not to use any other product in conjunction with it. The homeowner believed that she could hasten the absorption process by heating the tile, so she used an industrial strength blow dryer set on high shortly after applying the product. The heat caused toxic fumes to be released by the product, damaging her lungs. The homeowner brought an action against the manufacturer of the product based on strict liability in tort for failure to warn. At trial, the homeowner presented evidence of her use of the product and its manufacture by the manufacturer, the injury she suffered, and that the label bore no warning regarding applying heat to the product. The manufacturer presented evidence that it had received no reports of persons injured by fumes from the product in the 10 years that the product had been on the market. If the manufacturer moves for a summary judgment at the close of all of the evidence, the court should:
2006	The School Board of the city of Rulb issued a rule authorizing public school principals to punish, after a hearing, students who engage in violations of the board's student behavior code. According to the rule, violators of the behavior code may be punished in a variety of ways including being required to sit in designated school confinement rooms during all school hours, with their hands clasped in front of them, for a period of up to 15 school days. Teddy, a fifth grade student in Rulb Elementary School, was charged with placing chewed bubble gum on a classmate's chair, a violation of the student behavior code. He had never violated the code before and was otherwise an attentive and well-behaved student. After a hearing on the charges, Teddy's principal determined that Teddy had violated the behavior code in the manner charged, and ordered Teddy to spend the next 15 school days in the school confinement room with his hands clasped in front of him. Teddy's parents file suit in federal court challenging, solely on constitutional grounds, the principal's action in ordering Teddy to spend the next 15 school days in the school confinement room with his hands clasped in front of him. Which of the following arguments would be most helpful to Teddy's parents in this suit?
2007	Diggers Construction Company was engaged in blasting operations to clear the way for a new road. Diggers had erected adequate barriers and posted adequate warning signs in the vicinity of the blasting. Although Paul read and understood the signs, he entered the area to walk his dog. As a result of the blasting, Paul was hit by a piece of rock and sustained head injuries. The jurisdiction follows the traditional common-law rules governing the defenses of contributory negligence, assumption of risk, and last clear chance. In an action by Paul against Diggers to recover damages for his injuries, Paul will
2008	A landowner's piece of property was located on the corner of a busy intersection. People walking past the intersection often cut across the landowner's property rather than walk along the sidewalk, despite a "keep off" sign that the landowner erected. The landowner had captured a young bobcat several months earlier and had decided to keep him as a pet. In an effort to stop people from cutting across his yard, the landowner erected a large sign that read, "Beware of Bobcat." Knowing that a bobcat attacks using its claws, he took it to a vet to have its claws removed. The vet failed to remove one of the bobcat's claws, but the landowner was not aware of this. The landowner kept the bobcat on a leash in the front yard. The leash was long enough to allow the bobcat access to most of the landowner's property; however, the bobcat could not reach the sidewalk that ran adjacent to the landowner's property. The next day, a woman was walking home from the market. When she came to the intersection, she cut across the landowner's property rather than staying on the sidewalk. The bobcat charged at the woman and slashed her legs severely with its one remaining claw. If the woman brings suit against the landowner for her injuries caused by the bobcat and establishes that she did not see the warning sign, the woman will:
2009	While at a party, the defendant ran into an acquaintance. The acquaintance proceeded to ridicule the defendant about his looks. After an hour of verbal abuse by the acquaintance, the defendant suddenly took a champagne bottle that was on a nearby table and struck the acquaintance over the head, killing him instantly. At his arrest, the defendant told the police that voices inside his head told him to shut the acquaintance up, permanently. The defendant was tried in a jurisdiction that follows the Model Penal Code test for insanity. At trial, the defendant's lawyer introduced psychiatric testimony indicating that the defendant suffered from a mental illness. The defendant most likely will be relieved of criminal responsibility if the defense can prove that:
2010	A defendant was one of a group of persons who were engaged in a demonstration against the discriminatory practices of a private club. During the demonstration, the defendant threw a bomb containing highly toxic gas through the window of the club. At the time he threw the bomb, he knew that the club's president was inside the building. Unbeknownst to the defendant, the club's treasurer was also inside. Each inhaled some gas and were injured, but neither died. The defendant is charged with attempted murder of both the club's president and treasurer. At trial, the defendant testified that the reason he threw the bomb was that he wanted to make sure that nobody would be able to use the club, and that he did not intend to hurt anyone. Presuming that the jury believes the defendant, he can be convicted of the attempted murder of:
2011	A homeowner and a contractor duly executed a contract providing that the contractor was to construct a residence on a specified lot. No date was included in the contract for completion of the home. After the contractor completed 5% of the residence, a tornado demolished the construction but left the lot undamaged. Must the contractor still perform the contract?
2012	A masked magician contracted with a casino to perform magic tricks six nights a week on the casino floor for $2,000 per week. The contract did not contain an assignment provision. One weekend, the magician came down with flu, so he asked his apprentice to perform in his place. The two signed a written assignment agreement that the apprentice would fully take the magician's place under the terms of the contract for the next week. Excited about the opportunity, the apprentice told the casino's manager of the deal, but no one else knew. During that week, the apprentice wore the magician's costume and mask and performed all of the magician's tricks. No one in the casino noticed the difference. When the magician regained his health, he and the apprentice had a falling out and the magician refused to pay the apprentice. The apprentice went to the casino with the assignment agreement and demanded his pay for the prior week's performances. The magician claimed that he was still the one entitled to payment under the contract. Who should the casino pay for the prior week's performances?
2013	A man believed that a woman who was a former roommate had taken a book of his, so he persuaded a mutual friend to help him get it back surreptitiously. He had the friend take the woman out to dinner, leaving her apartment empty so that the man could pick the lock on the woman's front door and take the book back. On seeing the man trying to pick the lock, a neighbor called the police, who found the man still trying to pick the lock when they arrived. The man and the friend were charged with burglary and conspiracy to commit burglary. If the man and the friend are acquitted of the conspiracy charge, the most likely reason would be that:
